,blues,greens,reds,nirs,swir1s,swir2s,thermals,qa,dates
2305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-04-25
2306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-04-26
2307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-03
2308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-04
2309,287,452,315,2968,1211,465,2235,66,2013-05-10
2310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-11
2311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-12
2312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-19
2313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-20
2314,344,439,405,1658,806,350,1655,72,2013-05-26
2315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-27
2316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-05-28
2317,230,493,307,3419,1394,596,3015,322,2013-06-03
2318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-04
2319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-05
2320,301,535,376,3224,1407,529,2235,66,2013-06-11
2321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-12
2322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-13
2323,224,495,287,3371,1384,609,2905,322,2013-06-19
2324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-20
2325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-21
2326,222,419,291,3020,1284,485,2975,66,2013-06-27
2327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-28
2328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-06-29
2329,250,497,348,3297,1405,573,2915,322,2013-07-05
2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-06
2331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-07
2332,320,488,365,3084,1407,535,2975,66,2013-07-13
2333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-14
2334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-15
2335,293,502,344,3058,1422,594,3115,322,2013-07-21
2336,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-22
2337,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-23
2338,551,687,610,2894,1359,620,2435,66,2013-07-29
2339,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-30
2340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-07-31
2341,297,471,321,2941,1366,569,2675,322,2013-08-06
2342,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-08
2343,246,448,370,2733,1239,486,2685,66,2013-08-14
2344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-15
2345,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-16
2346,1357,1364,1426,2311,2233,1632,1505,480,2013-08-22
2347,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-23
2348,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-24
2349,234,362,304,2474,1198,460,2975,66,2013-08-30
2350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-08-31
2351,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-01
2352,190,352,212,2472,1236,503,3775,322,2013-09-07
2353,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-08
2354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-09
2355,227,404,256,2327,1138,433,2335,66,2013-09-15
2356,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-16
2357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-17
2358,167,325,188,2412,1123,469,2645,322,2013-09-23
2359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-24
2360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-09-25
2361,284,408,305,2274,1098,472,2075,66,2013-10-01
2362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-02
2363,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-03
2364,500,809,787,3057,2202,1335,1735,352,2013-10-09
2365,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-10
2366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-11
2367,200,371,276,2101,755,178,2685,66,2013-10-17
2368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-18
2369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-19
2370,190,334,237,2163,845,358,2185,322,2013-10-25
2371,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-26
2372,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-10-27
2373,753,893,890,2396,1642,1049,935,224,2013-11-02
2374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-03
2375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-04
2376,158,342,237,1883,782,383,2005,322,2013-11-10
2377,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-11
2378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-12
2379,1626,1698,1794,2556,1757,1421,-825,224,2013-11-18
2380,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-19
2381,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-20
2382,132,299,202,1928,699,335,1695,322,2013-11-26
2383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-27
2384,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-11-28
2385,177,266,214,1513,553,245,985,66,2013-12-04
2386,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-05
2387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-06
2388,196,258,172,1412,621,242,1385,322,2013-12-12
2389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-13
2390,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-14
2391,148,259,169,1399,589,309,1155,66,2013-12-20
2392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-21
2393,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-22
2394,131,241,185,1516,567,274,1665,322,2013-12-28
2395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-29
2396,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013-12-30
2397,306,396,228,1662,825,342,1545,66,2014-01-05
2398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-06
2399,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-07
2400,119,236,160,1764,610,282,1795,322,2014-01-13
2401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-14
2402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-15
2403,484,547,573,2108,1216,733,1105,66,2014-01-21
2404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-22
2405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-23
2406,7321,7176,7215,7443,4957,3526,205,480,2014-01-29
2407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-30
2408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-01-31
2409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-02-07
2410,6550,6578,6638,6701,4315,3002,385,992,2014-02-14
2411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-02-15
2412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-02-16
2413,220,312,258,1769,922,414,1605,66,2014-02-22
2414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-02-23
2415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-02-24
2416,6780,6691,6734,6885,3862,2606,-665,480,2014-03-02
2417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-03
2418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-04
2419,261,409,259,2347,1041,392,1545,66,2014-03-10
2420,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-11
2421,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-12
2422,135,304,174,2351,996,440,2215,322,2014-03-18
2423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-19
2424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-20
2425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-27
2426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-03-28
2427,199,370,225,2357,1050,456,1685,322,2014-04-03
2428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-04
2429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-05
2430,2253,2265,2253,3311,1499,1160,-1615,224,2014-04-11
2431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-12
2432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-13
2433,241,412,276,2691,1192,486,2475,322,2014-04-19
2434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-20
2435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-21
2436,569,634,471,3276,1899,1006,1815,66,2014-04-27
2437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-28
2438,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-04-29
2439,171,274,173,1497,679,317,2425,322,2014-05-05
2440,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-06
2441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-07
2442,250,468,338,2774,1469,609,3355,66,2014-05-13
2443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-14
2444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-15
2445,248,483,360,3026,1434,599,2975,322,2014-05-21
2446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-22
2447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-23
2448,318,507,432,2615,1655,917,3265,66,2014-05-29
2449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-30
2450,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-05-31
2451,287,502,356,3007,1586,718,3095,322,2014-06-06
2452,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-06-07
2453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-06-08
2454,296,541,455,2837,1577,751,2885,66,2014-06-14
2455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-06-15
2456,248,499,333,3029,1558,702,3265,322,2014-06-22
2457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-06-23
2458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-06-24
2459,343,548,469,2852,1575,699,3355,66,2014-06-30
2460,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-01
2461,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-02
2462,259,496,331,2925,1542,696,3175,322,2014-07-08
2463,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-09
2464,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-10
2465,20000,20000,20000,5757,4984,4194,-415,224,2014-07-16
2466,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-17
2467,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-18
2468,190,433,335,2858,1436,606,3535,322,2014-07-24
2469,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-25
2470,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-07-26
2471,314,497,434,2579,1502,730,2885,66,2014-08-01
2472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-02
2473,249,484,338,2718,1428,667,3035,322,2014-08-09
2474,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-10
2475,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-11
2476,258,458,422,2444,1378,602,2685,66,2014-08-17
2477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-18
2478,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-19
2479,3182,3190,3322,3946,3427,3008,-785,992,2014-08-25
2480,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-26
2481,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-08-27
2482,370,496,508,2285,1306,562,2635,66,2014-09-02
2483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-03
2484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-04
2485,273,483,403,2343,1225,557,3225,322,2014-09-10
2486,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-11
2487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-12
2488,20000,20000,20000,6176,5086,3991,815,224,2014-09-18
2489,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-19
2490,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-20
2491,297,504,405,2867,1413,604,2235,328,2014-09-26
2492,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-09-28
2493,272,388,348,1953,1153,551,3215,66,2014-10-04
2494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-05
2495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-06
2496,148,308,243,1896,1120,487,3345,322,2014-10-12
2497,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-13
2498,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-14
2499,20000,20000,20000,20000,4734,3020,645,224,2014-10-20
2500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-21
2501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-22
2502,158,291,219,1675,962,391,2365,322,2014-10-28
2503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-29
2504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-10-30
2505,227,372,311,1644,1000,489,2025,66,2014-11-05
2506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-06
2507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-07
2508,5783,5650,5639,5710,3106,2282,-485,992,2014-11-13
2509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-14
2510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-15
2511,3794,3892,4050,4516,4285,3562,645,224,2014-11-21
2512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-22
2513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-23
2514,1896,2016,1806,2166,1803,1347,735,416,2014-11-29
2515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-11-30
2516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-01
2517,3818,3859,3918,4414,2541,2304,-2745,224,2014-12-07
2518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-08
2519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-09
2520,7839,7841,7874,7911,4410,3352,-2595,992,2014-12-15
2521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-16
2522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-17
2523,211,213,165,1318,676,356,1545,66,2014-12-23
2524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-24
2525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2014-12-25
2526,105,242,148,1365,631,307,1075,322,2014-12-31
2527,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-01
2528,439,601,615,2136,1327,781,1155,66,2015-01-08
2529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-09
2530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-10
2531,6725,6806,6844,7199,4097,2349,185,480,2015-01-16
2532,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-17
2533,127,258,219,1378,683,156,1655,66,2015-01-24
2534,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-25
2535,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-01-26
2536,165,279,211,1256,581,302,1265,328,2015-02-01
2537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-02
2538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-03
2539,216,203,134,652,328,97,1275,72,2015-02-09
2540,7587,7522,7609,7799,4929,3416,695,480,2015-02-17
2541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-18
2542,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-19
2543,192,320,205,1982,921,334,1545,66,2015-02-25
2544,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-26
2545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-02-27
2546,165,306,183,2019,1000,422,1945,322,2015-03-05
2547,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-06
2548,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-07
2549,251,397,276,2332,1103,415,1865,66,2015-03-13
2550,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-14
2551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-15
2552,203,432,284,2642,1140,534,1865,322,2015-03-21
2553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-22
2554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-23
2555,239,396,239,2709,1117,422,2185,66,2015-03-29
2556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-30
2557,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-03-31
2558,297,437,372,1355,684,457,1155,328,2015-04-06
2559,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-07
2560,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-08
2561,239,440,254,2730,1175,506,1765,66,2015-04-14
2562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-15
2563,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-16
2564,220,473,265,3474,1362,558,2205,322,2015-04-22
2565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-23
2566,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-04-24
2567,237,431,289,3073,1281,510,2835,66,2015-04-30
2568,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-01
2569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-02
2570,259,472,302,3398,1247,542,2425,322,2015-05-08
2571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-09
2572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-10
2573,767,945,856,4071,2147,1080,1865,66,2015-05-16
2574,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-17
2575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-18
2576,242,440,248,3540,1292,511,2485,322,2015-05-24
2577,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-25
2578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-05-26
2579,20000,20000,20000,6468,20000,3832,755,224,2015-06-01
2580,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-02
2581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-03
2582,2430,2506,2504,3487,1751,1534,-1415,992,2015-06-09
2583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-10
2584,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-11
2585,266,432,286,3006,1259,515,2975,66,2015-06-17
2586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-18
2587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-19
2588,250,449,279,3598,1410,583,3515,322,2015-06-25
2589,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-26
2590,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-06-27
2591,333,456,370,3243,1373,510,2635,66,2015-07-03
2592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-04
2593,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-05
2594,205,386,249,3487,1311,489,2735,322,2015-07-11
2595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-12
2596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-13
2597,352,494,385,3234,1478,622,2385,66,2015-07-19
2598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-20
2599,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-21
2600,182,381,263,3401,1291,508,3335,322,2015-07-27
2601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-28
2602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-07-29
2603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-04
2604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-05
2605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-06
2606,169,334,174,3204,1325,541,3145,322,2015-08-12
2607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-13
2608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-14
2609,1484,1785,1958,3464,3347,2327,2135,224,2015-08-20
2610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-21
2611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-22
2612,289,487,367,3019,1452,723,3145,322,2015-08-28
2613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-29
2614,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-08-30
2615,277,378,342,2684,1278,560,2385,66,2015-09-05
2616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-06
2617,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-07
2618,2361,2299,2325,3095,3017,2345,475,992,2015-09-13
2619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-14
2620,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-15
2621,245,373,340,2509,1213,497,3265,66,2015-09-21
2622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-22
2623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-09-23
2624,2340,2399,2410,3318,1553,1347,-685,992,2015-09-29
2625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-01
2626,226,399,316,2406,1159,487,2335,66,2015-10-07
2627,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-08
2628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-09
2629,1475,1587,1544,2476,1640,1242,465,992,2015-10-15
2630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-16
2631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-17
2632,403,482,398,2116,1061,442,2075,66,2015-10-23
2633,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-24
2634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-10-25
2635,114,214,130,1909,843,308,2905,322,2015-10-31
2636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-01
2637,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-02
2638,20000,6495,20000,6431,4055,2839,-415,224,2015-11-08
2639,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-09
2640,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-10
2641,91,199,101,1907,635,271,1365,322,2015-11-16
2642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-17
2643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-18
2644,20000,7139,20000,7139,2929,1997,-1035,224,2015-11-24
2645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-25
2646,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-11-26
2647,3411,3366,3345,4073,2394,2089,-1415,992,2015-12-02
2648,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-03
2649,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-04
2650,5253,5169,5124,5252,1864,917,-355,224,2015-12-10
2651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-11
2652,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-12
2653,121,188,115,1756,467,186,1325,322,2015-12-18
2654,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-20
2655,163,277,127,1709,618,170,815,66,2015-12-26
2656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-27
2657,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2015-12-28
2658,1410,1267,1243,2347,1285,1049,-785,992,2016-01-03
2659,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-05
2660,1893,1795,1828,2382,1552,1110,-155,224,2016-01-11
2661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-12
2662,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-13
2663,6820,6198,6149,5891,2105,1267,485,416,2016-01-19
2664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-20
2665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-21
2666,1234,1284,1190,3170,1601,1042,35,224,2016-01-27
2667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-28
2668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-01-29
2669,964,1055,922,2852,1342,858,475,992,2016-02-04
2670,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-05
2671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-06
2672,1372,1428,1432,2328,1198,869,-755,224,2016-02-12
2673,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-13
2674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-14
2675,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-21
2676,4176,4249,4287,4906,2497,2290,-3665,224,2016-02-28
2677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-02-29
2678,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-01
2679,6791,6813,6873,7114,3519,2688,-605,992,2016-03-07
2680,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-08
2681,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-09
2682,233,383,267,2657,1049,431,1385,66,2016-03-15
2683,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-16
2684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-17
2685,1690,1791,1711,2764,1334,1155,-1545,992,2016-03-23
